estimated_price,last_date,last_close,estimated_date,ticker
58.8,2024-06-25,59.3300018311,2024-06-26,PYPL
57.85,2024-06-26,58.2599983215,2024-06-27,PYPL
57.45,2024-06-27,58.3699989319,2024-06-28,PYPL
57.13,2024-06-28,58.0299987793,2024-07-01,PYPL
57.5,2024-07-01,57.8100013733,2024-07-02,PYPL
59.25,2024-07-02,58.9700012207,2024-07-03,PYPL
60.12,2024-07-03,59.6399993896,2024-07-05,PYPL
60.2,2024-07-05,59.7599983215,2024-07-08,PYPL
58.9,2024-07-08,59.0900001526,2024-07-09,PYPL
58.5,2024-07-09,59.0,2024-07-10,PYPL
58.5,2024-07-10,58.9000015259,2024-07-11,PYPL
60.5,2024-07-11,59.9900016785,2024-07-12,PYPL
60.5,2024-07-12,60.2700004578,2024-07-15,PYPL
60.75,2024-07-15,60.4700012207,2024-07-16,PYPL
62.2,2024-07-16,61.8100013733,2024-07-17,PYPL
61.5,2024-07-17,61.2400016785,2024-07-18,PYPL
59.4,2024-07-18,60.0,2024-07-19,PYPL
58.8,2024-07-19,59.3300018311,2024-07-22,PYPL
61.2,2024-07-22,60.7700004578,2024-07-23,PYPL
59.5,2024-07-23,59.7099990845,2024-07-24,PYPL
57.5,2024-07-24,58.0699996948,2024-07-25,PYPL
56.36,2024-07-25,57.2200012207,2024-07-26,PYPL
58.5,2024-07-26,58.2900009155,2024-07-29,PYPL
59.5,2024-07-29,58.9399986267,2024-07-30,PYPL
65.6,2024-07-30,64.0,2024-07-31,PYPL
67.07,2024-07-31,65.7799987793,2024-08-01,PYPL
66.0,2024-08-01,65.3099975586,2024-08-02,PYPL
60.08,2024-08-02,61.9799995422,2024-08-05,PYPL
59.48,2024-08-05,60.4599990845,2024-08-06,PYPL
63.39,2024-08-06,62.75,2024-08-07,PYPL
63.2,2024-08-07,62.7400016785,2024-08-08,PYPL
65.2,2024-08-08,64.2799987793,2024-08-09,PYPL
65.5,2024-08-09,64.7200012207,2024-08-12,PYPL
64.5,2024-08-12,63.4599990845,2024-08-13,PYPL
66.37,2024-08-13,65.1100006104,2024-08-14,PYPL
66.95,2024-08-14,66.1399993896,2024-08-15,PYPL
69.0,2024-08-15,67.9400024414,2024-08-16,PYPL
68.35,2024-08-16,67.9599990845,2024-08-19,PYPL
70.9,2024-08-19,69.4300003052,2024-08-20,PYPL
73.48,2024-08-20,71.8899993896,2024-08-21,PYPL
72.5,2024-08-21,71.4599990845,2024-08-22,PYPL
72.5,2024-08-22,71.5199966431,2024-08-23,PYPL
72.2,2024-08-23,71.6999969482,2024-08-26,PYPL
72.5,2024-08-26,72.0400009155,2024-08-27,PYPL
72.2,2024-08-27,71.5899963379,2024-08-28,PYPL
70.1,2024-08-28,70.4300003052,2024-08-29,PYPL
74.5,2024-08-29,73.1600036621,2024-08-30,PYPL
73.5,2024-08-30,72.4300003052,2024-09-03,PYPL
71.28,2024-09-03,72.0,2024-09-04,PYPL
73.2,2024-09-04,72.6100006104,2024-09-05,PYPL
72.5,2024-09-05,72.0299987793,2024-09-06,PYPL
68.45,2024-09-06,68.8899993896,2024-09-09,PYPL
70.5,2024-09-09,69.3499984741,2024-09-10,PYPL
68.4,2024-09-10,68.8499984741,2024-09-11,PYPL
69.5,2024-09-11,69.3499984741,2024-09-12,PYPL
70.85,2024-09-12,70.3600006104,2024-09-13,PYPL
70.45,2024-09-13,70.0999984741,2024-09-16,PYPL
71.5,2024-09-16,71.0699996948,2024-09-17,PYPL
72.25,2024-09-17,71.7699966431,2024-09-18,PYPL
73.8,2024-09-18,73.1200027466,2024-09-19,PYPL
78.45,2024-09-19,77.5699996948,2024-09-20,PYPL
77.6,2024-09-20,76.7600021362,2024-09-23,PYPL
78.55,2024-09-23,77.6699981689,2024-09-24,PYPL
79.0,2024-09-24,78.3399963379,2024-09-25,PYPL
77.8,2024-09-25,77.3600006104,2024-09-26,PYPL
81.08,2024-09-26,80.0800018311,2024-09-27,PYPL
79.25,2024-09-27,77.8799972534,2024-09-30,PYPL
78.5,2024-09-30,78.0299987793,2024-10-01,PYPL
77.3,2024-10-01,77.4700012207,2024-10-02,PYPL
77.2,2024-10-02,77.4400024414,2024-10-03,PYPL
76.95,2024-10-03,77.3099975586,2024-10-04,PYPL
80.33,2024-10-04,79.3600006104,2024-10-07,PYPL
80.7,2024-10-07,80.2600021362,2024-10-08,PYPL
81.75,2024-10-08,81.1600036621,2024-10-09,PYPL
82.5,2024-10-09,81.6500015259,2024-10-10,PYPL
78.5,2024-10-10,78.9800033569,2024-10-11,PYPL
81.2,2024-10-11,80.5100021362,2024-10-14,PYPL
81.5,2024-10-14,80.6699981689,2024-10-15,PYPL
79.2,2024-10-15,79.5500030518,2024-10-16,PYPL
81.2,2024-10-16,80.8199996948,2024-10-17,PYPL
80.5,2024-10-17,79.8199996948,2024-10-18,PYPL
81.5,2024-10-18,80.9400024414,2024-10-21,PYPL
80.9,2024-10-21,80.5599975586,2024-10-22,PYPL
81.15,2024-10-22,80.9100036621,2024-10-23,PYPL
81.2,2024-10-23,80.8300018311,2024-10-24,PYPL
81.75,2024-10-24,81.3899993896,2024-10-25,PYPL
82.0,2024-10-25,81.6999969482,2024-10-28,PYPL
84.5,2024-10-28,83.5899963379,2024-10-29,PYPL
81.5,2024-10-29,80.2799987793,2024-10-30,PYPL
77.5,2024-10-30,78.2200012207,2024-10-31,PYPL
79.8,2024-10-31,79.3000030518,2024-11-01,PYPL
76.39,2024-11-01,77.25,2024-11-04,PYPL
77.5,2024-11-04,78.1299972534,2024-11-05,PYPL
79.8,2024-11-05,79.25,2024-11-06,PYPL
82.48,2024-11-06,81.4100036621,2024-11-07,PYPL
82.42,2024-11-07,81.3499984741,2024-11-08,PYPL
83.5,2024-11-08,83.0100021362,2024-11-11,PYPL
89.1,2024-11-11,86.9400024414,2024-11-12,PYPL
87.72,2024-11-12,86.4000015259,2024-11-13,PYPL
88.5,2024-11-13,87.3099975586,2024-11-14,PYPL
86.5,2024-11-14,85.7900009155,2024-11-15,PYPL
86.2,2024-11-15,85.8300018311,2024-11-18,PYPL
83.5,2024-11-18,84.6699981689,2024-11-19,PYPL
83.5,2024-11-19,84.0899963379,2024-11-20,PYPL
85.0,2024-11-20,84.7399978638,2024-11-21,PYPL
85.1,2024-11-21,84.8199996948,2024-11-22,PYPL
87.1,2024-11-22,86.7699966431,2024-11-25,PYPL
88.5,2024-11-25,87.7699966431,2024-11-26,PYPL
87.5,2024-11-26,86.9400024414,2024-11-27,PYPL
87.2,2024-11-27,86.5699996948,2024-11-29,PYPL
87.1,2024-11-29,86.7699966431,2024-12-02,PYPL
86.8,2024-12-02,86.5299987793,2024-12-03,PYPL
85.5,2024-12-03,85.1399993896,2024-12-04,PYPL
90.2,2024-12-04,89.3300018311,2024-12-05,PYPL
89.5,2024-12-05,89.0449981689,2024-12-06,PYPL
90.37,2024-12-06,89.8799972534,2024-12-09,PYPL
90.45,2024-12-09,90.0,2024-12-10,PYPL
89.3,2024-12-10,88.7600021362,2024-12-11,PYPL
91.5,2024-12-11,90.75,2024-12-12,PYPL
90.87,2024-12-12,89.4000015259,2024-12-13,PYPL
91.5,2024-12-13,91.0199966431,2024-12-16,PYPL
91.86,2024-12-16,91.3000030518,2024-12-17,PYPL
91.5,2024-12-17,90.8600006104,2024-12-18,PYPL
84.5,2024-12-18,85.4499969482,2024-12-19,PYPL
87.5,2024-12-19,86.7799987793,2024-12-20,PYPL
87.5,2024-12-20,87.1299972534,2024-12-23,PYPL
87.2,2024-12-23,86.9000015259,2024-12-24,PYPL
88.75,2024-12-24,88.25,2024-12-26,PYPL
88.5,2024-12-26,88.1399993896,2024-12-27,PYPL
86.5,2024-12-27,86.8600006104,2024-12-30,PYPL
84.5,2024-12-30,85.4300003052,2024-12-31,PYPL
85.0,2024-12-31,85.3499984741,2025-01-02,PYPL
86.5,2025-01-02,86.1800003052,2025-01-03,PYPL
88.5,2025-01-03,87.5999984741,2025-01-06,PYPL
90.5,2025-01-06,89.5299987793,2025-01-07,PYPL
88.5,2025-01-07,87.9700012207,2025-01-08,PYPL
88.5,2025-01-08,87.9400024414,2025-01-10,PYPL
82.19,2025-01-10,83.3600006104,2025-01-13,PYPL
84.83,2025-01-13,83.9899978638,2025-01-14,PYPL
88.5,2025-01-14,87.1800003052,2025-01-15,PYPL
90.12,2025-01-15,89.6399993896,2025-01-16,PYPL
89.5,2025-01-16,88.9199981689,2025-01-17,PYPL
92.4,2025-01-17,91.8099975586,2025-01-21,PYPL
90.5,2025-01-21,89.7699966431,2025-01-22,PYPL
90.1,2025-01-22,89.8499984741,2025-01-23,PYPL
90.2,2025-01-23,89.7300033569,2025-01-24,PYPL
88.5,2025-01-24,89.1100006104,2025-01-27,PYPL
90.5,2025-01-27,90.2399978638,2025-01-28,PYPL
88.75,2025-01-28,88.1900024414,2025-01-29,PYPL
89.5,2025-01-29,88.7600021362,2025-01-30,PYPL
90.1,2025-01-30,89.5699996948,2025-01-31,PYPL
89.2,2025-01-31,88.5800018311,2025-02-03,PYPL
89.85,2025-02-03,89.5100021362,2025-02-04,PYPL
73.84,2025-02-04,77.7249984741,2025-02-05,PYPL
78.5,2025-02-05,79.1999969482,2025-02-06,PYPL
77.5,2025-02-06,78.5699996948,2025-02-07,PYPL
76.45,2025-02-07,77.3099975586,2025-02-10,PYPL
78.5,2025-02-10,78.2399978638,2025-02-11,PYPL
75.4,2025-02-11,76.2099990845,2025-02-12,PYPL
75.46,2025-02-12,76.2699966431,2025-02-13,PYPL
76.25,2025-02-13,76.5899963379,2025-02-14,PYPL
